Aadhar Number/Unique ID,Name,Age,Annual Income (INR),Vehicle Ownership,Interest in EVs,Preferred Features,Financing Options,Region,Gender
145000000000,madhu,43,455846,1,Low,Environment Friendly,No Down Payment,Region-5,Female
706000000000,mudrika,53,1007744,1,High,Luxury Features,Low Interest,Region-22,Female
995000000000,radhika,59,1613542,2,Medium,Luxury Features,Flexible EMI,Region-78,Female
442000000000,madhu,52,1254756,0,Medium,Fast Charging,Flexible EMI,Region-85,Female
720000000000,devi sharma,55,914873,2,Medium,Long Range,Flexible EMI,Region-82,Male
567000000000,shivani,20,387420,0,High,Environment Friendly,Low Interest,Region-67,Female
706000000000,muskan,58,575196,1,Medium,Affordable Price,No Down Payment,Region-11,Female
692000000000,poonam,52,1432150,0,Low,Environment Friendly,Flexible EMI,Region-100,Male
222000000000,sonia,67,1300015,0,Low,Luxury Features,No Down Payment,Region-91,Female
246000000000,gytri garg,57,954459,2,Medium,Long Range,No Down Payment,Region-25,Female
561000000000,shashi @ kajal,39,531224,0,High,Luxury Features,Low Interest,Region-42,Female
519000000000,suganti @ sonali,25,1992743,1,Low,Affordable Price,Low Interest,Region-35,Non-binary
707000000000,swati singh,32,1755061,1,Low,Affordable Price,No Down Payment,Region-79,Male
630000000000,laxmi,62,1810369,1,High,Luxury Features,No Down Payment,Region-59,Female
801000000000,nekki,24,369915,2,Low,Luxury Features,Flexible EMI,Region-48,Female
229000000000,rajni,36,1618381,2,Low,Luxury Features,Flexible EMI,Region-85,Female
93743591400,poonam,57,495619,1,High,Long Range,Flexible EMI,Region-3,Female
215000000000,khushi,59,634647,0,Medium,Fast Charging,No Down Payment,Region-24,Male
14994471423,kureja,34,919694,0,Medium,Affordable Price,Low Interest,Region-69,Female
157000000000,anupama,18,1590151,1,Medium,Long Range,No Down Payment,Region-33,Male
191000000000,anupama,62,1172362,0,High,Affordable Price,Flexible EMI,Region-88,Female
57489455953,sheetal,46,561697,1,High,Luxury Features,Flexible EMI,Region-70,Male
263000000000,rekha,30,1270504,1,High,Affordable Price,Low Interest,Region-47,Female
505000000000,deepika,73,1236069,1,Medium,Environment Friendly,No Down Payment,Region-53,Male
320000000000,gyatri,65,1210966,0,Low,Affordable Price,Flexible EMI,Region-45,Female
188000000000,raj rani,46,1344601,1,Medium,Environment Friendly,Low Interest,Region-71,Male
308000000000,ridhima,58,694048,1,High,Long Range,Flexible EMI,Region-83,Male
419000000000,rekha kumari,59,1788770,1,Low,Long Range,Low Interest,Region-57,Male
360000000000,nisha hajra,23,1824733,0,High,Environment Friendly,No Down Payment,Region-85,Female
515000000000,naseeba,22,965545,1,Low,Affordable Price,Low Interest,Region-70,Male
10962135522,isha naaz,51,1483140,1,Medium,Long Range,No Down Payment,Region-40,Male
534000000000,shivani,28,489310,0,Medium,Affordable Price,No Down Payment,Region-3,Male
812000000000,jeenat,26,883147,3,Medium,Fast Charging,Flexible EMI,Region-49,Female
864000000000,ruksana bano,55,1545472,1,High,Fast Charging,No Down Payment,Region-14,Male
690000000000,soniya,57,471656,1,Medium,Environment Friendly,Flexible EMI,Region-20,Male
269000000000,sarita,58,301076,2,High,Environment Friendly,Flexible EMI,Region-78,Female
87267663933,biwa kumari,26,1986732,1,Medium,Affordable Price,No Down Payment,Region-66,Non-binary
101000000000,gayatri,25,1513787,1,Medium,Fast Charging,Low Interest,Region-25,Male
628000000000,ridhima,61,1021970,1,Medium,Fast Charging,No Down Payment,Region-4,Male
902000000000,sunita verma,57,1517350,1,Low,Environment Friendly,No Down Payment,Region-41,Female
491000000000,komal,20,1086329,0,High,Luxury Features,Low Interest,Region-63,Female
425000000000,kanchan,30,1971207,0,Medium,Affordable Price,Flexible EMI,Region-48,Male
974000000000,megha bansal,36,459270,1,Low,Affordable Price,Flexible EMI,Region-55,Male
993000000000,neni,51,677014,1,High,Long Range,No Down Payment,Region-97,Female
818000000000,sangeeta,49,817855,1,Low,Environment Friendly,Low Interest,Region-2,Female
924000000000,surjeet kaur,66,1714520,1,High,Long Range,Low Interest,Region-23,Male
424000000000,tina,33,1132192,1,Medium,Luxury Features,Low Interest,Region-48,Female
112000000000,swati,53,1537488,0,Low,Long Range,Low Interest,Region-85,Female
823000000000,nisha kapoor,35,1996340,0,Low,Luxury Features,No Down Payment,Region-15,Male
833000000000,shivani,31,1645996,0,High,Long Range,No Down Payment,Region-51,Female
828000000000,parwati,47,1819346,0,High,Environment Friendly,Flexible EMI,Region-24,Female
622000000000,anjali,19,361913,1,Low,Luxury Features,Low Interest,Region-20,Male
354000000000,kanta,30,635752,1,Low,Affordable Price,No Down Payment,Region-56,Female
408000000000,priyanka,44,1886212,0,Medium,Environment Friendly,No Down Payment,Region-38,Male
485000000000,prema devi,70,969312,2,High,Environment Friendly,Low Interest,Region-25,Male
74791480304,maya kumari,69,1987233,2,Medium,Fast Charging,Low Interest,Region-86,Female
856000000000,sajida,34,300318,1,High,Affordable Price,Flexible EMI,Region-52,Female
188000000000,disha,48,1688074,1,Low,Long Range,Low Interest,Region-51,Female
270000000000,geeta,32,588155,0,Medium,Environment Friendly,Flexible EMI,Region-47,Male
449000000000,minakxi,74,580931,1,Medium,Long Range,Flexible EMI,Region-68,Non-binary
970000000000,munni,37,674430,0,High,Environment Friendly,Low Interest,Region-80,Male
18212139117,smt. vidhya tiwari,22,1185464,1,Medium,Affordable Price,Low Interest,Region-64,Female
259000000000,nisha,24,664449,1,Medium,Environment Friendly,No Down Payment,Region-43,Female
632000000000,pooja,35,1619472,2,Medium,Long Range,Low Interest,Region-71,Male
689000000000,ranjeeta,73,1539498,1,Low,Long Range,Low Interest,Region-88,Female
488000000000,smt. shweta gupta,28,672526,0,Medium,Affordable Price,Flexible EMI,Region-98,Female
36486944634,anam,49,1446904,1,High,Long Range,Low Interest,Region-57,Male
869000000000,vibha,67,972898,1,Medium,Luxury Features,No Down Payment,Region-39,Female
392000000000,roshan,44,1872780,1,Medium,Environment Friendly,No Down Payment,Region-29,Male
964000000000,krishna,43,1099089,3,High,Luxury Features,Low Interest,Region-26,Female
345000000000,asha devi,54,381119,2,High,Fast Charging,Low Interest,Region-14,Male
847000000000,resham yadav,62,583635,1,High,Fast Charging,Flexible EMI,Region-64,Female
589000000000,pavitra,45,1975874,0,Medium,Environment Friendly,Low Interest,Region-47,Female
781000000000,manpreet kaur @ preet,67,1477377,0,High,Long Range,Flexible EMI,Region-20,Male
834000000000,rekha,19,1331652,3,Low,Affordable Price,Low Interest,Region-7,Male
41618845648,bigan mehto,37,1018835,2,Medium,Fast Charging,Flexible EMI,Region-82,Female
577000000000,lalita,21,1128612,0,Medium,Long Range,No Down Payment,Region-74,Female
545000000000,razia,30,580684,1,Medium,Affordable Price,Low Interest,Region-94,Female
54339803477,pushpa,41,502587,1,Medium,Environment Friendly,Low Interest,Region-67,Female
476000000000,aman jeet,65,1356519,1,Medium,Long Range,Flexible EMI,Region-53,Female
778000000000,aman,55,1993594,2,High,Luxury Features,Flexible EMI,Region-65,Female
354000000000,indra,57,571055,0,Medium,Environment Friendly,Low Interest,Region-30,Male
443000000000,devi kanwar,65,1257758,2,High,Fast Charging,Flexible EMI,Region-66,Male
63538550474,neha,62,1054769,1,Low,Environment Friendly,Low Interest,Region-15,Female
385000000000,sunita,72,625144,1,High,Environment Friendly,No Down Payment,Region-75,Female
627000000000,neetu,46,893593,1,Medium,Affordable Price,Flexible EMI,Region-96,Male
202000000000,manju kumari,53,1351055,1,Medium,Fast Charging,Low Interest,Region-70,Female
54797083727,parul,19,834400,1,High,Affordable Price,No Down Payment,Region-70,Female
770000000000,mansi,58,1720295,1,High,Environment Friendly,Low Interest,Region-92,Male
928000000000,sabbo bano,35,1287771,1,Medium,Long Range,Low Interest,Region-57,Female
167000000000,bimlesh,66,1017972,1,Low,Luxury Features,No Down Payment,Region-25,Male
449000000000,chhabi rani dass,25,770113,1,Medium,Luxury Features,Flexible EMI,Region-23,Male
689000000000,rubi,32,807607,2,Low,Affordable Price,No Down Payment,Region-12,Male
45356247541,pooja,58,871097,0,High,Long Range,Low Interest,Region-48,Female
246000000000,anshu,34,560462,1,High,Luxury Features,No Down Payment,Region-10,Male
321000000000,bindiya,40,332205,0,Medium,Long Range,Low Interest,Region-17,Male
858000000000,manisha,19,783321,1,High,Affordable Price,No Down Payment,Region-52,Female
958000000000,rajni,23,1224061,0,Medium,Fast Charging,Flexible EMI,Region-2,Female
929000000000,pooja,46,1515746,2,Medium,Long Range,No Down Payment,Region-60,Male
347000000000,santosh,44,1256294,0,Low,Long Range,No Down Payment,Region-57,Female
153000000000,seema,54,410947,1,High,Fast Charging,Flexible EMI,Region-81,Male
186000000000,seema,66,1121258,1,High,Environment Friendly,Low Interest,Region-73,Female
95126028793,tara kanwar,51,1870207,0,Low,Environment Friendly,No Down Payment,Region-47,Female
945000000000,sarojini,35,1763866,2,High,Environment Friendly,Low Interest,Region-71,Male
90312705345,phulkana,59,950489,2,Medium,Affordable Price,No Down Payment,Region-13,Female
360000000000,kiran,27,1174123,1,Medium,Environment Friendly,Flexible EMI,Region-74,Female
137000000000,sapna,55,940846,0,High,Affordable Price,No Down Payment,Region-22,Male
155000000000,krishka,61,1063001,0,High,Fast Charging,Low Interest,Region-28,Female
590000000000,ilema,34,396320,0,High,Long Range,Low Interest,Region-55,Male
330000000000,sonam,30,1118833,0,High,Luxury Features,Flexible EMI,Region-50,Female
76782979360,khushi,69,704781,0,Medium,Luxury Features,Low Interest,Region-78,Male
933000000000,sahar bano,65,1963100,2,High,Affordable Price,Flexible EMI,Region-19,Female
670000000000,sahiba,59,1062167,1,High,Affordable Price,Flexible EMI,Region-1,Male
687000000000,rita,44,364702,1,Medium,Long Range,Low Interest,Region-91,Male
177000000000,pinki,70,1267430,0,Low,Fast Charging,Low Interest,Region-68,Male
49025331682,nisha,19,511945,1,Low,Long Range,Flexible EMI,Region-56,Male
260000000000,chandni,51,442184,1,Low,Affordable Price,Low Interest,Region-88,Female
698000000000,chandni,48,1427873,2,Medium,Long Range,Flexible EMI,Region-14,Male
339000000000,himanshi,40,702101,0,High,Affordable Price,No Down Payment,Region-64,Male
621000000000,sunita,24,1337470,2,Medium,Luxury Features,Low Interest,Region-87,Male
575000000000,akansha,55,1218880,1,High,Long Range,Low Interest,Region-69,Male
754000000000,gayatri @ rani,50,1485587,3,Medium,Fast Charging,Flexible EMI,Region-84,Male
453000000000,pooja,29,473021,0,High,Luxury Features,No Down Payment,Region-22,Female
738000000000,nisha,62,372353,0,Medium,Fast Charging,No Down Payment,Region-44,Male
52815404849,bimla,29,307430,1,High,Fast Charging,Low Interest,Region-49,Female
772000000000,rada,36,1505976,2,High,Affordable Price,Flexible EMI,Region-99,Female
72640796862,maya,26,1490799,1,Medium,Fast Charging,Flexible EMI,Region-36,Male
79357762975,rahina,27,458691,1,Medium,Environment Friendly,Low Interest,Region-69,Male
573000000000,parvesh kumari,34,1120916,0,High,Fast Charging,No Down Payment,Region-97,Female
899000000000,manorma,67,1997370,1,Low,Long Range,Flexible EMI,Region-88,Female
246000000000,sapna,57,458736,1,High,Affordable Price,Flexible EMI,Region-34,Female
331000000000,neha,56,437852,1,Low,Affordable Price,Low Interest,Region-37,Male
278000000000,kirti ahuja,58,1548515,0,Medium,Environment Friendly,Low Interest,Region-89,Female
51348267447,alam aara,27,328604,0,Medium,Affordable Price,No Down Payment,Region-51,Male
637000000000,priti rawat,29,1980249,1,Low,Affordable Price,No Down Payment,Region-37,Male
647000000000,suman,32,842050,2,Low,Luxury Features,Flexible EMI,Region-25,Female
836000000000,kum mamta,48,681416,1,High,Luxury Features,Low Interest,Region-86,Male
2797711550,tamsa,32,1503413,1,High,Luxury Features,Low Interest,Region-5,Non-binary
124000000000,hoor bano,45,494798,3,High,Environment Friendly,Low Interest,Region-8,Male
686000000000,bhawana jat,21,1042818,0,Medium,Affordable Price,No Down Payment,Region-53,Male
902000000000,sunita with her daughter,53,1276555,0,Medium,Affordable Price,No Down Payment,Region-27,Female
41530349583,sangeeta,72,965916,1,Medium,Affordable Price,Flexible EMI,Region-61,Female
840000000000,sangeeta,18,1165523,1,High,Fast Charging,Low Interest,Region-99,Male
316000000000,harneet kaur,61,414919,1,Medium,Affordable Price,No Down Payment,Region-65,Female
107000000000,harneet kaur,74,430731,0,Medium,Affordable Price,Low Interest,Region-84,Male
400000000000,roshani,51,834292,1,Medium,Long Range,No Down Payment,Region-71,Female
139000000000,radha,64,1538604,1,Medium,Long Range,Low Interest,Region-45,Female
377000000000,deepa,34,451882,1,Medium,Affordable Price,Flexible EMI,Region-3,Male
447000000000,mansi raghav,56,1803792,1,Medium,Fast Charging,No Down Payment,Region-61,Male
483000000000,jyoti,55,1032084,1,Low,Fast Charging,No Down Payment,Region-50,Male
277000000000,pooja,61,824535,2,High,Environment Friendly,Flexible EMI,Region-48,Female
33780041427,sarita devi,68,1918859,3,Medium,Environment Friendly,Flexible EMI,Region-73,Male
59461209665,laxmi,50,1548925,2,High,Affordable Price,Low Interest,Region-47,Male
556000000000,vimla,38,1934833,3,High,Luxury Features,No Down Payment,Region-14,Male
60625079981,preeti,43,591196,0,Low,Fast Charging,Low Interest,Region-19,Female
17990108945,sukhbir kaur,63,1659934,2,Medium,Luxury Features,Low Interest,Region-91,Female
665000000000,seema,53,1598559,1,Low,Environment Friendly,Low Interest,Region-62,Female
118000000000,saveta,22,465391,1,Low,Fast Charging,No Down Payment,Region-6,Male
761000000000,rakhi chauhan,50,765058,0,High,Luxury Features,Flexible EMI,Region-7,Female
427000000000,rani,18,1548189,2,Low,Affordable Price,Low Interest,Region-90,Female
306000000000,kafia,70,1417434,0,High,Luxury Features,No Down Payment,Region-13,Female
267000000000,minakshi,23,1389341,0,High,Environment Friendly,Low Interest,Region-46,Male
380000000000,smt sarita,54,718086,2,Medium,Fast Charging,Flexible EMI,Region-33,Female
526000000000,shabana @ gudiya,19,967826,1,High,Fast Charging,Flexible EMI,Region-97,Male
393000000000,madhu @ anita,74,1660754,1,Low,Fast Charging,No Down Payment,Region-41,Male
770000000000,rubby,70,1643881,1,Medium,Affordable Price,No Down Payment,Region-73,Female
393000000000,ankita kanwar rathore,22,1810067,0,High,Fast Charging,Flexible EMI,Region-79,Male
126000000000,meera,43,491883,1,High,Luxury Features,No Down Payment,Region-69,Male
340000000000,manisha,58,353565,0,Medium,Long Range,Flexible EMI,Region-29,Male
181000000000,chand mundari@geeta,68,1147746,2,High,Long Range,Low Interest,Region-7,Female
931000000000,kinya devi @ pinu,70,1730098,1,High,Affordable Price,Flexible EMI,Region-95,Female
121000000000,pooja,64,1008986,2,Medium,Luxury Features,Low Interest,Region-54,Non-binary
506000000000,shikha rai,30,1549415,1,Low,Affordable Price,No Down Payment,Region-98,Female
202000000000,kajal,29,1138361,1,High,Long Range,Low Interest,Region-11,Female
449000000000,priti,22,1573452,1,High,Fast Charging,Flexible EMI,Region-42,Female
892000000000,kanika sharma,19,760153,1,High,Long Range,No Down Payment,Region-83,Male
348000000000,pallavi,21,832374,0,High,Long Range,No Down Payment,Region-5,Male
74335055697,sakshi,44,1280086,2,High,Long Range,Flexible EMI,Region-87,Male
367000000000,asgari bagam,67,1185641,1,High,Affordable Price,No Down Payment,Region-47,Female
969000000000,mumtaz @ babi,70,1807857,1,Medium,Environment Friendly,Flexible EMI,Region-2,Male
928000000000,ruksar,27,1782571,0,High,Affordable Price,Low Interest,Region-43,Female
391000000000,kavita harijan,30,1527417,0,High,Environment Friendly,Low Interest,Region-4,Male
158000000000,sunita,61,1466985,1,Low,Affordable Price,No Down Payment,Region-81,Male
351000000000,anupam,19,1865058,2,Medium,Long Range,Flexible EMI,Region-95,Male
174000000000,karishma,43,1011238,1,High,Fast Charging,Flexible EMI,Region-63,Male
261000000000,parniti,32,644707,0,Medium,Luxury Features,Low Interest,Region-59,Female
156000000000,ruksar,63,1723932,0,Medium,Environment Friendly,Low Interest,Region-30,Female
300000000000,pappy,74,779207,2,Medium,Affordable Price,No Down Payment,Region-2,Male
204000000000,raziya,27,1453893,1,Low,Fast Charging,Flexible EMI,Region-88,Male
954000000000,payal,39,1262059,3,High,Luxury Features,No Down Payment,Region-74,Male
294000000000,neeru,57,1918466,0,Medium,Fast Charging,No Down Payment,Region-92,Male
420000000000,anita bai,42,448010,2,Low,Environment Friendly,No Down Payment,Region-43,Male
467000000000,mohini,32,936643,2,Medium,Environment Friendly,Flexible EMI,Region-96,Female
228000000000,diksha rani,30,752718,2,Low,Luxury Features,Low Interest,Region-97,Female
64022025858,jamila khatoon,25,1138977,0,Medium,Luxury Features,Flexible EMI,Region-18,Female
320000000000,preeti,38,1523182,1,Low,Environment Friendly,Flexible EMI,Region-24,Male
303000000000,sabhana,38,1195152,1,Low,Environment Friendly,Flexible EMI,Region-37,Male
19207227725,durgash urf mahi,39,315009,1,Medium,Long Range,No Down Payment,Region-30,Male
